Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting,Assistance Level
638647733205240995,16.3204555511475,26.3294429779053,0.741312086582184,0.01387477,0.02495513,-0.008835689,0.096220538020134,0.897658586502075,0.708211779594421,0.538301885128021,0.770427405834198,0.354216724634171,False,0
638647733207831409,5.98429203033447,38.1058158874512,11.2536649703979,0.006057104,0.03799268,0.01122034,0.033307109028101,0.91030740737915,0.824345529079437,0.612447321414948,0.775540888309479,0.434753984212875,False,0
638647733208031378,4.94023180007935,37.9026718139648,5.72232246398926,0.00539535,0.03728946,0.006541495,0.0283727236092091,0.9396852850914,0.797858893871307,0.583044826984406,0.80238664150238,0.409186601638794,False,0
638647733208221350,2.36182999610901,36.8120346069336,0.573270797729492,0.002717979,0.03675139,0.001119803,0.0139807621017098,0.961718738079071,0.768112361431122,0.563869297504425,0.806221723556519,0.405351489782333,False,0
638647733208391329,0.546614825725555,36.0130424499512,-2.18562698364258,0.001237686,0.03664167,-0.001133943,0.00328959105536342,0.971919417381287,0.75099790096283,0.545972108840942,0.79982990026474,0.410464972257614,False,0
638647733208541401,0.408903300762177,36.0485572814941,-2.61411285400391,0.0003411122,0.03599381,-0.002439192,0.00246719340793788,0.974367558956146,0.749367952346802,0.522961497306824,0.795994758605957,0.405351489782333,False,0
638647733208711319,0.616142213344574,35.6621284484863,-1.86137795448303,0.0005468137,0.03577905,-0.002125196,0.0037007899954915,0.968247175216675,0.750182926654816,0.49739408493042,0.792159676551819,0.396402895450592,False,0
638647733209041302,0.549047946929932,36.3428421020508,-1.44597709178925,0.00061805,0.0361451,-0.001345884,0.00328959105536342,0.969879269599915,0.756295263767242,0.462878108024597,0.790881276130676,0.375948995351791,False,0
638647733209361298,-0.0682911798357964,37.0967712402344,-2.27178907394409,-6.832829E-05,0.03703598,-0.002181533,-0.000411198881920427,0.97844785451889,0.757517695426941,0.441145837306976,0.792159676551819,0.361886918544769,False,0
638647733209701315,1.15742743015289,36.9874649047852,-2.778404712677,0.0008172062,0.0370247,-0.002736798,0.00699038105085492,0.980487942695618,0.754665315151215,0.413021713495255,0.792159676551819,0.355495095252991,False,0
638647733210021279,4.1069278717041,36.8905029296875,-1.92224168777466,0.003625165,0.03684635,-0.002035086,0.024671932682395,0.975183606147766,0.757925152778625,0.388732701539993,0.789602935314178,0.35293835401535,False,0
638647733210351301,5.91756534576416,37.3749694824219,-1.08248615264893,0.005843301,0.03722459,-0.001236911,0.0353631041944027,0.973143458366394,0.764852464199066,0.375948995351791,0.792159676551819,0.341433018445969,False,0
638647733210661690,5.08740472793579,38.186279296875,-1.21071016788483,0.005295012,0.0381559,-0.001172001,0.0304287187755108,0.97844785451889,0.76933479309082,0.36444365978241,0.793438017368317,0.319700747728348,False,0
638647733211021664,3.8376886844635,38.549488067627,-1.72006690502167,0.003837689,0.03854949,-0.001720067,0.0230271369218826,0.98334413766861,0.76933479309082,0.345268130302429,0.793438017368317,0.304360300302505,False,0
638647733211361085,4.11287260055542,38.5193214416504,-1.68133568763733,0.00404324,0.03854949,-0.001724928,0.024671932682395,0.982936143875122,0.76933479309082,0.323535859584808,0.792159676551819,0.291576623916626,False,0
638647733211681913,4.45987129211426,38.602611541748,-1.52789533138275,0.004458829,0.03856478,-0.001566878,0.0267279278486967,0.98252809047699,0.770557284355164,0.309473782777786,0.793438017368317,0.283906400203705,False,0
638647733211981879,4.25689506530762,38.7843170166016,-1.41199433803558,0.004256895,0.03878432,-0.001411994,0.0254943314939737,0.982936143875122,0.772187232971191,0.303081929683685,0.793438017368317,0.278792917728424,False,0
638647733212352277,4.1125636100769,38.6552696228027,-1.69386970996857,0.00404498,0.03869312,-0.001653208,0.024671932682395,0.983752191066742,0.770149767398834,0.295411735773087,0.793438017368317,0.273679435253143,False,0
638647733212682266,4.65531301498413,38.4663047790527,-1.90343844890594,0.00458687,0.03846631,-0.001901538,0.0279615242034197,0.983752191066742,0.768112361431122,0.287741512060165,0.793438017368317,0.271122694015503,False,0
638647733212992288,5.27784013748169,38.5193214416504,-1.71415817737579,0.0052081,0.03848153,-0.001751026,0.0316623151302338,0.982936143875122,0.76933479309082,0.283906400203705,0.792159676551819,0.267287611961365,False,0
638647733213332312,5.35635852813721,38.8222389221191,-1.4047144651413,0.005356359,0.03882224,-0.001404715,0.032073512673378,0.982936143875122,0.772594690322876,0.282628029584885,0.793438017368317,0.264730870723724,False,0
638647733213662238,5.28340864181519,38.9126815795898,-1.53834271430969,0.005284843,0.03888255,-0.001493058,0.0316623151302338,0.984160184860229,0.772594690322876,0.278792917728424,0.793438017368317,0.260895758867264,False,0
638647733214222734,5.3453483581543,38.8591690063477,-1.74787878990173,0.005345349,0.03885917,-0.001747879,0.032073512673378,0.984976232051849,0.771372258663177,0.264730870723724,0.793438017368317,0.253225535154343,False,0
638647733214382737,5.3453483581543,38.8591690063477,-1.74787878990173,0.005345349,0.03885917,-0.001747879,0.032073512673378,0.984976232051849,0.771372258663177,0.262174129486084,0.793438017368317,0.250668793916702,False,0
638647733214702728,5.00280427932739,38.8591690063477,-1.73724091053009,0.005071315,0.03885917,-0.001739312,0.0300175193697214,0.984976232051849,0.771372258663177,0.257060647010803,0.793438017368317,0.248112067580223,False,0
