Name,X,Y,Z,
Target 0,0,0,0
Target 1,-0.01,0,0
Target 2,-0.02,0,0
Target 3,-0.03,0,0
Target 4,-0.04,0,0
Target 5,-0.05,0,0
Target 6,-0.05999999,0,0
