Name,X,Y,Z,
Target 0,-0.001160147,0.04785608,0
Target 1,0.04133651,0.02291292,0
Target 2,0.04119778,-0.02262288,0
Target 3,-0.003026586,-0.04872619,0
Target 4,-0.0423203,-0.02262286,0
Target 5,-0.04274906,0.02378303,0
