Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting,Assistance Level
638647691038621706,-1.45571410655975,41.8816184997559,0.225347489118576,-0.002358043,0.04807817,0.0003024054,-0.00863517634570599,0.991096675395966,0.798673868179321,0.170131534337997,0.7972731590271,2.18356323242188,False,0
638647691039790404,3.84799861907959,26.8548126220703,1.76641976833344,0.003777033,0.02702739,0.001722342,0.0226159393787384,0.899290680885315,0.71269416809082,0.186750337481499,0.7972731590271,2.18100643157959,False,0
638647691039950266,4.40172719955444,25.3947677612305,1.52656483650208,0.004256681,0.02563458,0.001317311,0.0259055308997631,0.891946196556091,0.702914476394653,0.186750337481499,0.801108241081238,2.1758930683136,False,0
638647691040260315,5.4551944732666,22.4140434265137,1.67576813697815,0.005311485,0.02286535,0.001556119,0.032073512673378,0.873584985733032,0.68620753288269,0.193142175674438,0.79982990026474,2.17461466789246,False,0
638647691040569919,6.79500675201416,19.2847328186035,1.91909730434418,0.006510572,0.01980857,0.001815884,0.0398862920701504,0.853591680526733,0.669500589370728,0.196977287530899,0.801108241081238,2.17077946662903,False,0
638647691040909965,8.49839687347412,16.8670692443848,2.31367874145508,0.008282222,0.01711559,0.002207927,0.0497550666332245,0.836862564086914,0.658090949058533,0.205925866961479,0.80238664150238,2.16822290420532,False,0
638647691041249912,10.2053985595703,15.2079267501831,2.61017727851868,0.009917608,0.01545819,0.002513333,0.0596238374710083,0.825029850006104,0.650756180286407,0.216152831912041,0.80238664150238,2.1592743396759,False,0
638647691041579959,11.4851427078247,14.5665340423584,2.74835896492004,0.01134203,0.01467355,0.002721529,0.0670254155993462,0.82013350725174,0.648311257362366,0.225101411342621,0.803664982318878,2.14649057388306,False,0
638647691041910558,12.4725580215454,14.4594697952271,2.71553421020508,0.01233187,0.01445947,0.002725734,0.0727822035551071,0.81931746006012,0.647903800010681,0.231493264436722,0.804943382740021,2.13498520851135,False,0
638647691042232624,13.1916809082031,14.4135789871216,2.86802101135254,0.01305087,0.01441358,0.002878812,0.0768941938877106,0.818093359470367,0.648718774318695,0.239163473248482,0.804943382740021,2.12603664398193,False,0
638647691042564620,13.7646732330322,14.3719940185547,2.94599032402039,0.01369424,0.01437199,0.002951636,0.080183781683445,0.817277312278748,0.64912623167038,0.244276955723763,0.804943382740021,2.12092304229736,False,0
638647691042894627,14.1301555633545,14.2930927276611,3.07903337478638,0.01405966,0.01429309,0.00308483,0.0822397768497467,0.816053211688995,0.649533748626709,0.250668793916702,0.804943382740021,2.11836647987366,False,0
638647691043224666,14.2006464004517,14.2930927276611,3.07320857048035,0.01420065,0.01429309,0.003073209,0.0826509743928909,0.816053211688995,0.649533748626709,0.254503905773163,0.806221723556519,2.11580967903137,False,0
638647691043560647,14.2920598983765,14.3501062393188,3.31871056556702,0.01428847,0.01431718,0.003275634,0.0830621793866158,0.815237164497375,0.651163697242737,0.255782276391983,0.806221723556519,2.11453127861023,False,0
638647691043900723,14.3153381347656,14.1589059829712,3.59830975532532,0.01431206,0.0141963,0.003558925,0.0830621793866158,0.812789022922516,0.651571154594421,0.257060647010803,0.806221723556519,2.1106960773468,False,0
638647691044240362,14.6730461120605,13.6856670379639,4.45673322677612,0.01458876,0.01383625,0.004306176,0.0847069695591927,0.805852591991425,0.653608620166779,0.259617388248444,0.806221723556519,2.10302591323853,False,0
638647691044574879,15.0788173675537,13.0477256774902,5.00693416595459,0.01506867,0.01316146,0.004890287,0.0867629647254944,0.799324154853821,0.653201103210449,0.262174129486084,0.807500123977661,2.09791254997253,False,0
638647691044904907,15.5901727676392,12.6117897033691,5.10109090805054,0.01551192,0.01268788,0.005030002,0.0896413549780846,0.796059906482697,0.651571154594421,0.262174129486084,0.808778464794159,2.09279894828796,False,0
638647691045245267,16.3298511505127,11.2725801467896,5.31823539733887,0.01617762,0.01160104,0.005230744,0.093753345310688,0.786675333976746,0.645866334438324,0.263452500104904,0.811335206031799,2.08768558502197,False,0
638647691045565261,17.283805847168,9.24849891662598,5.48830652236938,0.0172774,0.009468766,0.005423858,0.0990989357233047,0.773210465908051,0.636494159698486,0.262174129486084,0.812613546848297,2.08512878417969,False,0
638647691045905928,18.4946594238281,6.487868309021,5.32650804519653,0.0183468,0.006851772,0.005294126,0.106089316308498,0.756481349468231,0.621824622154236,0.258339017629623,0.815170288085938,2.07745862007141,False,0
638647691046257676,19.7861785888672,3.27566266059875,5.87907695770264,0.01948054,0.003946431,0.005741235,0.113079696893692,0.73363184928894,0.609192550182343,0.260895758867264,0.812613546848297,2.06978845596313,False,0
638647691046575426,21.0789108276367,0.362542331218719,6.3606104850769,0.0209269,0.000772872,0.006308404,0.120070077478886,0.712822496891022,0.598190426826477,0.264730870723724,0.812613546848297,2.06723165512085,False,0
638647691047133120,23.2382106781006,-4.38168525695801,6.68030261993408,0.02308676,-0.004225159,0.006642543,0.131994843482971,0.68058842420578,0.578631043434143,0.269844353199005,0.81389194726944,2.05828309059143,False,0
638647691047273126,23.8856391906738,-5.41533613204956,6.59192419052124,0.02377362,-0.004651819,0.007388621,0.13569563627243,0.674059987068176,0.57374119758606,0.272401064634323,0.81389194726944,2.05700469017029,False,0
638647691047593065,25.8438091278076,-7.79497528076172,7.43266630172729,0.02551826,-0.007377719,0.007224521,0.145975604653358,0.654474675655365,0.569258868694305,0.278792917728424,0.81389194726944,2.05316948890686,False,0
