Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting,Assistance Level
638647713353175833,52.3127403259277,9.46326160430908,20.2522754669189,0.05396781,0.009659586,0.02467749,0.270568877458572,0.673243939876556,0.755887746810913,0.781192064285278,0.81900542974472,-2.50293874740601,False,0
638647713354510368,48.5675621032715,8.52037048339844,21.5231819152832,0.04860923,0.008531574,0.02136113,0.250420123338699,0.666715502738953,0.753035366535187,0.746676087379456,0.807500123977661,-2.49015498161316,False,0
638647713354662523,48.6629295349121,7.78634166717529,20.6009654998779,0.0484777,0.007675958,0.02052473,0.252064913511276,0.66712349653244,0.744478106498718,0.736449122428894,0.815170288085938,-2.49910354614258,False,0
638647713354922513,47.7447128295898,7.43165016174316,19.2700099945068,0.04788681,0.007449638,0.01950515,0.249186530709267,0.672835886478424,0.733883440494537,0.727500557899475,0.817727029323578,-2.50549554824829,False,0
638647713355252546,47.0092086791992,7.20732927322388,19.2824192047119,0.04710604,0.007279985,0.01934146,0.245485737919807,0.672427892684937,0.731846034526825,0.719830334186554,0.817727029323578,-2.50421714782715,False,0
638647713355561151,45.8321151733398,6.84504079818726,19.1565265655518,0.04614047,0.006845041,0.01908089,0.239728957414627,0.672427892684937,0.727771162986755,0.712160110473633,0.81900542974472,-2.50038194656372,False,0
638647713355892723,43.93603515625,7.25745010375977,19.414134979248,0.04424481,0.00725745,0.01934162,0.229860186576843,0.675692081451416,0.728586137294769,0.705768287181854,0.81900542974472,-2.49782538414001,False,0
638647713356242987,41.6040382385254,7.93496417999268,19.8854598999023,0.04183621,0.007934964,0.019834,0.217524215579033,0.679772317409515,0.73143857717514,0.694262981414795,0.81900542974472,-2.49910354614258,False,0
638647713356571750,40.1490936279297,8.550705909729,19.9041957855225,0.0403183,0.008466383,0.01993837,0.210122630000114,0.684668660163879,0.732661008834839,0.68020087480545,0.81900542974472,-2.50038194656372,False,0
638647713356891808,38.841609954834,9.17871761322021,20.2261428833008,0.03899668,0.009178718,0.02019414,0.203132256865501,0.687932848930359,0.735920906066895,0.669973969459534,0.81900542974472,-2.49910354614258,False,0
638647713357231673,37.1939277648926,9.46170234680176,20.4638271331787,0.03742682,0.009461703,0.0204178,0.19449707865715,0.689972996711731,0.736735880374908,0.659747004508972,0.81900542974472,-2.49782538414001,False,0
638647713357571653,35.7078666687012,9.78094863891602,20.6968574523926,0.03594105,0.009780949,0.02065267,0.186684295535088,0.692013144493103,0.737958312034607,0.650798380374908,0.81900542974472,-2.49654698371887,False,0
638647713357902173,34.9973297119141,10.0215587615967,20.7700519561768,0.03499733,0.01002156,0.02077005,0.182983502745628,0.693645238876343,0.738773286342621,0.64184981584549,0.820283770561218,-2.49910354614258,False,0
638647713358232176,34.7262229919434,10.2723264694214,20.607494354248,0.03473253,0.01023057,0.0206418,0.181749910116196,0.696093380451202,0.738773286342621,0.636736333370209,0.81900542974472,-2.50166034698486,False,0
638647713358562527,34.3011093139648,10.6008396148682,20.4773082733154,0.03431454,0.0105958,0.02055125,0.179693907499313,0.698949575424194,0.73918080329895,0.632901251316071,0.820283770561218,-2.50293874740601,False,0
638647713358901100,33.9389953613281,10.7773141860962,20.2473659515381,0.033939,0.01077732,0.02024737,0.178049117326736,0.701397776603699,0.738365828990936,0.63034451007843,0.81900542974472,-2.50166034698486,False,0
638647713359251576,33.8633003234863,10.6098804473877,19.8267440795898,0.03387044,0.01064633,0.01986641,0.178049117326736,0.702621817588806,0.735105931758881,0.63034451007843,0.81900542974472,-2.50038194656372,False,0
638647713359591799,33.9104499816895,10.6505899429321,19.2037258148193,0.03392392,0.01064549,0.01927822,0.178871512413025,0.70588606595993,0.731846034526825,0.629066109657288,0.820283770561218,-2.50166034698486,False,0
638647713359931541,33.397087097168,10.9037923812866,19.0033664703369,0.0335574,0.01086248,0.01901069,0.17640432715416,0.708742260932922,0.73143857717514,0.631622850894928,0.81900542974472,-2.50166034698486,False,0
638647713360261543,32.401123046875,11.553297996521,18.7553844451904,0.03256721,0.01147106,0.01879889,0.171469941735268,0.714454591274261,0.732253551483154,0.629066109657288,0.81900542974472,-2.50293874740601,False,0
638647713360571560,30.6072235107422,12.377571105957,18.9132480621338,0.03100974,0.01225476,0.01895601,0.162012368440628,0.719758927822113,0.735513389110565,0.626509368419647,0.81900542974472,-2.50166034698486,False,0
638647713360906133,28.3220081329346,13.2493782043457,18.9341373443604,0.02871795,0.01316799,0.01894691,0.150087594985962,0.726287364959717,0.737958312034607,0.616282403469086,0.820283770561218,-2.50166034698486,False,0
638647713361256472,25.6947040557861,14.0157823562622,18.6940040588379,0.02608927,0.01393493,0.01871291,0.136518031358719,0.73363184928894,0.738365828990936,0.604777097702026,0.820283770561218,-2.50038194656372,False,0
638647713361735059,22.0892353057861,14.8506002426147,18.6123104095459,0.02255484,0.01481045,0.0185937,0.11760288476944,0.740976333618164,0.739588260650635,0.585601568222046,0.820283770561218,-2.50166034698486,False,0
638647713361895084,20.9412231445313,15.1175899505615,18.7948818206787,0.0211717,0.0150408,0.01876561,0.111434899270535,0.742200434207916,0.741218209266663,0.580488085746765,0.81900542974472,-2.50038194656372,False,0
638647713362245105,19.0525417327881,15.6343984603882,18.5920829772949,0.01920628,0.0156344,0.01857635,0.101566128432751,0.747096717357635,0.741625726222992,0.562590897083282,0.821562170982361,-2.50293874740601,False,0
