Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting,Assistance Level
638647700832248258,10.3732585906982,47.5200996398926,-20.1984710693359,0.009890003,0.04599569,-0.02455473,0.0699038133025169,1.13268184661865,0.760777592658997,0.297968477010727,0.775540888309479,-0.178863301873207,False,0
638647700833391736,10.5360441207886,46.0149116516113,-16.9802684783936,0.01053942,0.04599052,-0.01693175,0.0694926157593727,1.10616016387939,0.761185050010681,0.313308894634247,0.794716417789459,-0.105996243655682,False,0
638647700833552171,9.83446025848389,46.4058380126953,-16.2269496917725,0.01018227,0.04677242,-0.01572184,0.0645582228899002,1.10452806949615,0.766482412815094,0.324814230203629,0.781932711601257,-0.0855423361063004,False,0
638647700833711717,9.48819828033447,47.146541595459,-15.7353363037109,0.009545476,0.04684584,-0.01582676,0.0620910339057446,1.10616016387939,0.77340966463089,0.323535859584808,0.778097629547119,-0.0765937492251396,False,0
638647700833991722,9.68737602233887,47.9399681091309,-14.5737524032593,0.009603622,0.04775915,-0.01489767,0.0629134327173233,1.10412001609802,0.783189356327057,0.317144006490707,0.776819229125977,-0.0702019035816193,False,0
638647700834321302,10.3110198974609,49.2997817993164,-12.8291206359863,0.01016576,0.04902755,-0.01308577,0.0662030205130577,1.10167181491852,0.799081325531006,0.312030524015427,0.774262487888336,-0.0689235329627991,False,0
638647700834661260,10.5385894775391,50.7020301818848,-11.3528003692627,0.01059308,0.05054411,-0.01150614,0.0670254155993462,1.10085582733154,0.814158320426941,0.314587265253067,0.775540888309479,-0.0689235329627991,False,0
638647700834991300,10.0434598922729,52.4732551574707,-9.95930862426758,0.0100365,0.05235289,-0.01006902,0.0633246302604675,1.10248792171478,0.831272780895233,0.314587265253067,0.772984147071838,-0.0689235329627991,False,0
638647700835321255,9.96484375,54.5807952880859,-8.06865501403809,0.00995151,0.05433559,-0.008283112,0.0620910339057446,1.10248792171478,0.852462112903595,0.309473782777786,0.775540888309479,-0.0753153786063194,False,0
638647700835651302,10.0159978866577,56.6369209289551,-6.16905832290649,0.01000224,0.05645346,-0.006391903,0.06167983263731,1.10167181491852,0.873243927955627,0.304360300302505,0.776819229125977,-0.08298559486866,False,0
638647700835991376,9.77562808990479,58.2823905944824,-4.58930349349976,0.00983475,0.05811361,-0.004730041,0.0596238374710083,1.10044777393341,0.88995087146759,0.299246847629547,0.779375970363617,-0.0970476642251015,False,0
638647700836318492,8.79812145233154,59.0446548461914,-3.92013192176819,0.008998304,0.05906931,-0.003979545,0.0534558556973934,1.10044777393341,0.897285640239716,0.290298253297806,0.785767793655396,-0.114944830536842,False,0
638647700836649176,6.57753992080688,58.7193984985352,-3.5301775932312,0.006848025,0.05878665,-0.003555697,0.0398862920701504,1.09718358516693,0.896063148975372,0.280071288347244,0.787046194076538,-0.131563633680344,False,0
638647700836989845,3.65645980834961,57.540111541748,-3.7068305015564,0.00413258,0.05773373,-0.003629233,0.022204739972949,1.09310328960419,0.887098431587219,0.268565982580185,0.788324534893036,-0.145625695586205,False,0
638647700837329808,0.203159034252167,56.0379219055176,-3.66170740127563,0.0006091984,0.05619752,-0.003737692,0.00123359670396894,1.08575880527496,0.876911282539368,0.257060647010803,0.788324534893036,-0.152017548680305,False,0
638647700837650505,-3.66152667999268,54.8957252502441,-3.47867155075073,-0.003458874,0.05493727,-0.003439257,-0.022204739972949,1.07882237434387,0.869984030723572,0.244276955723763,0.787046194076538,-0.153295919299126,False,0
638647700837971772,-7.54211664199829,54.4458122253418,-3.2235689163208,-0.006792653,0.05453909,-0.003251698,-0.045643076300621,1.074334025383,0.868354082107544,0.227658152580261,0.788324534893036,-0.146904066205025,False,0
638647700838325299,-9.92965888977051,53.6105842590332,-3.15102624893188,-0.009790239,0.0537042,-0.003202938,-0.0600350387394428,1.06902968883514,0.86346423625946,0.21231772005558,0.789602935314178,-0.132842004299164,False,0
638647700838665427,-10.4591417312622,52.1577529907227,-2.32283234596252,-0.01045095,0.05241456,-0.00245295,-0.0629134327173233,1.0567889213562,0.856944441795349,0.21103934943676,0.788324534893036,-0.114944830536842,False,0
638647700838995440,-10.0851821899414,50.160816192627,-1.70776677131653,-0.01028596,0.05063716,-0.001797778,-0.0604462362825871,1.04332411289215,0.845942318439484,0.217431202530861,0.789602935314178,-0.0970476642251015,False,0
638647700839333079,-8.58502197265625,48.0923385620117,-1.47288191318512,-0.008859261,0.04840508,-0.001491539,-0.0513998605310917,1.03189933300018,0.832902729511261,0.226379781961441,0.793438017368317,-0.0868207067251205,False,0
638647700839654469,-7.08857107162476,45.5292434692383,-1.08319902420044,-0.007157765,0.04577369,-0.001076442,-0.0423534847795963,1.0168023109436,0.817418217658997,0.236606732010841,0.794716417789459,-0.0817072317004204,False,0
638647700840012705,-6.88639736175537,43.3915939331055,-0.973189175128937,-0.006887608,0.04349905,-0.0009437766,-0.0411198884248734,1.00496959686279,0.803971171379089,0.244276955723763,0.795994758605957,-0.07915049046278,False,0
638647700840302702,-7.0217719078064,42.0358657836914,-1.0330822467804,-0.006951688,0.04230896,-0.001061104,-0.0419422872364521,0.998033106327057,0.795006453990936,0.248112067580223,0.795994758605957,-0.0778721198439598,False,0
638647700840642691,-7.84111547470093,40.0894737243652,-1.20138585567474,-0.007773531,0.04026425,-0.001173505,-0.046876672655344,0.988240480422974,0.781966865062714,0.249390423297882,0.795994758605957,-0.0778721198439598,False,0
