Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting
6.39E+17,6.78845644,-108.8815308,-1.685193181,0.006856988,-0.1088815,-0.001687999,0.040708691,-0.023665544,0.253864199,-0.865347624,0.787046194,1.683720827,FALSE
6.39E+17,6.171619892,-108.8815308,-1.661211848,0.006240162,-0.1088815,-0.001663764,0.037007902,-0.023665544,0.253864199,-0.870461106,0.787046194,1.683720827,FALSE
6.39E+17,5.754853249,-108.9767685,-1.805511594,0.005754898,-0.1089224,-0.001804214,0.034540705,-0.024073571,0.252641737,-0.875574589,0.787046194,1.682442427,FALSE
6.39E+17,5.686369896,-108.9767685,-1.803159237,0.00568637,-0.1089768,-0.001803159,0.034129508,-0.024073571,0.252641737,-0.875574589,0.787046194,1.684999228,FALSE
6.39E+17,5.689960003,-108.9495621,-1.698004842,0.005688165,-0.1089632,-0.001750579,0.034129508,-0.024073571,0.253456712,-0.870461106,0.785767794,1.695226192,FALSE
6.39E+17,5.834363461,-108.8948822,-1.492504358,0.005765751,-0.1088949,-0.001490119,0.034951907,-0.024073571,0.25508666,-0.860234141,0.785767794,1.708009839,FALSE
6.39E+17,6.106877804,-108.9085846,-1.554873943,0.006106878,-0.1089086,-0.001554874,0.036596701,-0.024073571,0.254679173,-0.847450435,0.787046194,1.722071886,FALSE
6.39E+17,6.58695364,-108.9085846,-1.573142886,0.006518375,-0.1089086,-0.001570449,0.039475095,-0.024073571,0.254679173,-0.832110047,0.787046194,1.736133933,FALSE
6.39E+17,7.400471687,-108.9631729,-1.817855239,0.007331993,-0.1089632,-0.001814826,0.04440948,-0.024073571,0.253049225,-0.8167696,0.788324535,1.75019598,FALSE
6.39E+17,8.835352898,-109.0311584,-1.941823244,0.008630066,-0.1090312,-0.001931051,0.053044658,-0.024481596,0.252641737,-0.789923847,0.785767794,1.773206711,FALSE
6.39E+17,10.68904018,-109.003952,-1.945171118,0.01034689,-0.109004,-0.001923546,0.064147025,-0.024481596,0.253456712,-0.763078094,0.784489453,1.794938922,FALSE
6.39E+17,13.41189003,-108.9903412,-2.299487829,0.01313875,-0.1089903,-0.002277653,0.080594979,-0.024073571,0.25223425,-0.737510681,0.787046194,1.816671252,FALSE
6.39E+17,16.4924202,-108.9631729,-2.471362829,0.01621444,-0.1089768,-0.002496822,0.099098936,-0.024073571,0.253049225,-0.702994704,0.784489453,1.839681864,FALSE
6.39E+17,19.52082253,-108.6883698,-1.952316523,0.01924107,-0.1087023,-0.001972607,0.116780482,-0.023665544,0.259568989,-0.668478727,0.783211052,1.862692595,FALSE
6.39E+17,22.91984558,-108.4814301,-2.01283145,0.02257058,-0.1085499,-0.002019307,0.136929229,-0.022849491,0.262421399,-0.63268441,0.785767794,1.878032923,FALSE
6.39E+17,24.91042328,-108.5025864,-1.772803068,0.02503981,-0.1084625,-0.001843902,0.148442805,-0.024073571,0.266496271,-0.600725174,0.785767794,1.888259888,FALSE
6.39E+17,24.46250534,-108.0643997,-1.485841274,0.02445456,-0.1081876,-0.001540015,0.145564407,-0.021217383,0.26812622,-0.582827985,0.787046194,1.892095089,FALSE
6.39E+17,25.33252144,-108.0320358,-1.299009562,0.02532485,-0.1079922,-0.00134963,0.150498793,-0.021625411,0.270571142,-0.573879421,0.787046194,1.892095089,FALSE
6.39E+17,25.46896744,-108.3040161,-1.325989246,0.02527074,-0.1082895,-0.001242928,0.151321188,-0.023665544,0.270571142,-0.568765938,0.788324535,1.892095089,FALSE
6.39E+17,28.01102638,-108.6868134,-2.957685709,0.02775631,-0.1086587,-0.002808303,0.167769149,-0.024073571,0.261198938,-0.563652456,0.788324535,1.886981606,FALSE
6.39E+17,29.89265442,-108.5075912,-3.018109322,0.02974738,-0.1085217,-0.003045222,0.178871512,-0.023257516,0.263236374,-0.543198586,0.783211052,1.880589724,FALSE
6.39E+17,30.52854156,-106.7928009,-2.998604774,0.03052809,-0.1070104,-0.00300105,0.182572305,-0.010608692,0.264051348,-0.521466255,0.780654311,1.875476241,FALSE
6.39E+17,29.45837784,-103.935112,-2.698053837,0.02965415,-0.1043846,-0.002782299,0.17599313,0.010608692,0.264866322,-0.509960949,0.781932712,1.874197841,FALSE
6.39E+17,28.29950905,-99.05276489,-1.670648932,0.02841374,-0.09958573,-0.001827812,0.168180346,0.045290954,0.272201091,-0.512517691,0.781932712,1.874197841,FALSE
6.39E+17,26.62232399,-92.51085663,-1.151528835,0.02668833,-0.09290501,-0.001179695,0.157900378,0.093030065,0.277498424,-0.529136479,0.785767794,1.87291944,FALSE
6.39E+17,24.4172802,-85.92453003,-0.834537625,0.02468526,-0.08672446,-0.000925894,0.144742012,0.141177207,0.283203214,-0.548312068,0.789602935,1.871641159,FALSE
6.39E+17,22.05497742,-78.82237244,-0.111298792,0.02232444,-0.07968707,-0.000202233,0.130350053,0.191772506,0.295020342,-0.57132268,0.789602935,1.879311323,FALSE
6.39E+17,19.93054771,-71.40995026,-0.841097116,0.0200856,-0.07221793,-0.000713161,0.11842528,0.247264132,0.299910188,-0.600725174,0.793438017,1.890816689,FALSE
6.39E+17,18.05810928,-62.66752625,-2.021427631,0.01828986,-0.06378905,-0.001801741,0.108145311,0.312956423,0.308059901,-0.623735845,0.790881276,1.9151057,FALSE
6.39E+17,16.47086143,-53.21009445,-2.688195229,0.0165417,-0.05371694,-0.0026677,0.099098936,0.38232094,0.326396823,-0.644189715,0.787046194,1.945786595,FALSE
6.39E+17,14.95962238,-44.8445549,-3.435424328,0.0151109,-0.04558852,-0.003276712,0.090463758,0.44393295,0.345548689,-0.669757128,0.783211052,1.970075607,FALSE
6.39E+17,14.41455555,-38.1702652,-4.964860916,0.01443051,-0.03873549,-0.004784062,0.087996565,0.495344311,0.357773274,-0.697881222,0.780654311,1.981580853,FALSE
6.39E+17,14.42388344,-31.00222778,-7.131168842,0.01443515,-0.03141256,-0.007005303,0.089230157,0.552060008,0.370812863,-0.726005375,0.772984147,1.985415936,FALSE
6.39E+17,12.75508118,-23.39727592,-7.966057301,0.01309467,-0.02403848,-0.007871674,0.079361387,0.608775735,0.396484524,-0.761799693,0.764035523,1.987972736,FALSE
6.39E+17,9.840898514,-19.29343033,-6.845558167,0.01029275,-0.01973333,-0.007077962,0.060857438,0.634889424,0.420526236,-0.79759407,0.766592264,2.000756502,FALSE
6.39E+17,0.484912187,-12.44942379,0.11586941,0.001241228,-0.01285813,-0.000655386,0.002878392,0.659371018,0.492651373,-0.908812165,0.764035523,2.082571983,FALSE
6.39E+17,-3.390624523,-10.83695412,-0.093091734,-0.003391987,-0.01092222,-2.55E-05,-0.020148745,0.670795739,0.499171168,-1.020030379,0.790881276,2.129871845,FALSE
6.39E+17,-3.470381021,-10.09187508,-2.890630484,-0.00354576,-0.01009107,-0.002548757,-0.020971144,0.685892761,0.486131579,-1.078835368,0.794716418,2.154160738,FALSE
6.39E+17,-2.995858431,-10.46303272,-2.784708738,-0.002993371,-0.01029433,-0.002922189,-0.018092752,0.683036566,0.484909117,-1.083948851,0.785767794,2.168222904,FALSE
6.39E+17,-2.939901352,-11.91224384,-2.097908735,-0.003006427,-0.01178444,-0.002200659,-0.017681552,0.670795739,0.482056707,-1.089062214,0.783211052,2.169501066,FALSE
6.39E+17,-1.914546371,-13.83260155,-2.071254492,-0.002187558,-0.01361092,-0.002111096,-0.011513568,0.657738924,0.47309202,-1.091619015,0.785767794,2.168222904,FALSE
6.39E+17,0.342437178,-16.0377388,-1.794740915,0.000136935,-0.0158827,-0.00184367,0.002055994,0.641825855,0.464534789,-1.08139205,0.784489453,2.169501066,FALSE
6.39E+17,3.162803173,-18.76050377,-1.159888148,0.002748256,-0.01840313,-0.0012771,0.018915148,0.621016502,0.456385046,-1.064773202,0.785767794,2.166944504,FALSE
6.39E+17,5.375001431,-21.37647629,-0.823663414,0.005098675,-0.02115012,-0.000840444,0.032073513,0.601839244,0.447420359,-1.04048419,0.789602935,2.155439138,FALSE
6.39E+17,6.483858109,-22.78230858,-0.686954737,0.006483858,-0.02278231,-0.000686955,0.038652696,0.591638625,0.442530513,-1.014916897,0.790881276,2.137542009,FALSE
6.39E+17,6.273349762,-22.82880783,-0.777242005,0.0064116,-0.02294238,-0.000770939,0.037419099,0.591638625,0.441715539,-0.991906226,0.792159677,2.128593445,FALSE
6.39E+17,4.33844614,-21.67327118,-0.915650785,0.004681999,-0.02192311,-0.00094929,0.025905531,0.60020715,0.445382923,-0.979122519,0.792159677,2.127315044,FALSE
6.39E+17,1.104740858,-19.55566788,-0.437812567,0.001380746,-0.01980562,-0.000461056,0.006579182,0.613264024,0.457200021,-0.974009037,0.792159677,2.127315044,FALSE
6.39E+17,-3.388235569,-16.78333092,-0.211639896,-0.00290423,-0.01714561,-0.000204014,-0.020148745,0.631217182,0.471054584,-0.989349484,0.793438017,2.126036644,FALSE
6.39E+17,-7.969882965,-13.81081963,-1.389984369,-0.007294143,-0.01422476,-0.001109562,-0.047699071,0.654882729,0.478389323,-1.003411531,0.793438017,2.124758244,FALSE
6.39E+17,-11.70383167,-10.84339905,-2.175853014,-0.01123411,-0.01125963,-0.002015,-0.070315011,0.676916182,0.488983989,-1.021308661,0.792159677,2.127315044,FALSE
6.39E+17,-16.74951172,-7.09885025,-2.654236555,-0.01634856,-0.007359439,-0.002533328,-0.100743726,0.702213824,0.506913424,-1.048154473,0.787046194,2.131150007,FALSE
6.39E+17,-19.96960449,-4.363882065,-2.833767653,-0.01955321,-0.004771734,-0.002852506,-0.120070077,0.719758928,0.521582901,-1.066051602,0.785767794,2.129871845,FALSE
6.39E+17,-24.30110741,-0.408731788,-2.58677125,-0.02379574,-0.000902874,-0.002713332,-0.145564407,0.742608428,0.546439588,-1.105681062,0.784489453,2.11964488,FALSE
6.39E+17,-27.48607063,2.696885109,-2.327737331,-0.02726834,0.00239332,-0.002372487,-0.164068356,0.759745538,0.566813946,-1.150424004,0.784489453,2.109417915,FALSE
6.39E+17,-29.74880219,5.157790184,-2.646464348,-0.02948433,0.004805323,-0.002552144,-0.17763792,0.775250554,0.580260992,-1.207950592,0.785767794,2.106861115,FALSE
6.39E+17,-30.36129189,6.448809147,-3.524895906,-0.03032134,0.006294985,-0.003360995,-0.182161108,0.786675334,0.583113432,-1.241188169,0.785767794,2.103025913,FALSE
6.39E+17,-30.33681107,7.325866222,-4.037066936,-0.0303509,0.007249585,-0.003960749,-0.182572305,0.794427812,0.585150838,-1.255250335,0.781932712,2.091520548,FALSE
6.39E+17,-30.43346596,8.136000633,-3.892343521,-0.03043235,0.0080678,-0.003898403,-0.182983503,0.798916101,0.590448141,-1.261642098,0.77809763,2.074901819,FALSE
6.39E+17,-30.61935997,8.766716957,-3.26722312,-0.03060297,0.008705627,-0.003355596,-0.1833947,0.800140202,0.597375453,-1.269312382,0.77937597,2.058283091,FALSE
