Name,X,Y,Z,
Target 0,0.006100113,0.04080753,0
Target 1,-0.01483801,0.03596953,0
Target 2,-0.0267311,0.01998307,0
Target 3,-0.02978965,0.003155231,0
Target 4,-0.02843085,-0.01514506,0
Target 5,-0.01508222,-0.02965908,0
Target 6,0.006259623,-0.03470743,0
Target 7,0.02970499,-0.02650386,0
Target 8,0.04305363,-0.01072775,0
Target 9,0.04272966,0.00946567,0
Target 10,0.03714695,0.02692456,0
Target 11,0.02462279,0.03681092,0
