Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting,Assistance Level
638647594987006736,3.4026792049408,39.1248588562012,-2.87291574478149,-0.0002730584,0.04551632,-0.002336564,0.0205599442124367,0.992728769779205,0.768112361431122,0.331206053495407,0.790881276130676,2.57730102539063,False,0
638647594988207228,15.150351524353,26.1288776397705,-5.06488275527954,0.0150831,0.02619574,-0.005059865,0.0925197526812553,0.925404369831085,0.679280281066895,0.36700040102005,0.792159676551819,2.57602262496948,False,0
638647594988337243,16.141975402832,25.1311416625977,-4.62856864929199,0.01600296,0.02529836,-0.004659975,0.0982765331864357,0.916835784912109,0.67561286687851,0.373392254114151,0.787046194076538,2.58113598823547,False,0
638647594988617216,18.222936630249,23.3531150817871,-4.27671194076538,0.01787164,0.0235886,-0.004367356,0.110612504184246,0.903370916843414,0.66746312379837,0.382340848445892,0.783211052417755,2.58241438865662,False,0
638647594988917201,20.0378570556641,22.2427558898926,-4.53429174423218,0.01983073,0.02241126,-0.004551208,0.121714875102043,0.896842479705811,0.660535871982574,0.390011072158813,0.785767793655396,2.58241438865662,False,0
638647594989238168,21.1362705230713,21.5005187988281,-4.50624370574951,0.02100707,0.02160109,-0.004445577,0.128294050693512,0.891538143157959,0.656868517398834,0.398959636688232,0.784489452838898,2.57985782623291,False,0
638647594989568152,21.4107093811035,21.1294326782227,-4.50312900543213,0.02141071,0.02112943,-0.004503129,0.12993885576725,0.889090001583099,0.654831051826477,0.404073119163513,0.783211052417755,2.57857942581177,False,0
638647594989928539,21.1761932373047,21.4693832397461,-4.72702836990356,0.02124328,0.02133483,-0.004737213,0.128705248236656,0.892354190349579,0.655646026134491,0.404073119163513,0.784489452838898,2.57730102539063,False,0
638647594990248596,20.5712833404541,22.2094268798828,-4.64367485046387,0.02071119,0.02210817,-0.00461891,0.125004455447197,0.896842479705811,0.660128355026245,0.404073119163513,0.784489452838898,2.57857942581177,False,0
638647594990568626,20.2612075805664,23.0499057769775,-4.38688564300537,0.02026644,0.02301612,-0.004344563,0.122948467731476,0.900922775268555,0.666240692138672,0.405351489782333,0.784489452838898,2.57602262496948,False,0
638647594990908504,20.2198276519775,23.5553016662598,-4.16710376739502,0.02021462,0.02352155,-0.004209372,0.122537270188332,0.902962923049927,0.670315563678741,0.400238007307053,0.785767793655396,2.57090926170349,False,0
638647594991248494,20.4854736328125,23.5556659698486,-3.6847665309906,0.02041251,0.02358946,-0.003718678,0.123770862817764,0.900514721870422,0.672760486602783,0.401516377925873,0.784489452838898,2.56707406044006,False,0
638647594991578436,20.9452667236328,23.216796875,-3.31350255012512,0.02087207,0.02325076,-0.003347075,0.126238062977791,0.896434485912323,0.672760486602783,0.398959636688232,0.785767793655396,2.5568470954895,False,0
638647594991898428,21.1919498443604,22.7405338287354,-3.00311183929443,0.02118657,0.02277469,-0.003045123,0.127471655607224,0.891946196556091,0.67153799533844,0.393846154212952,0.788324534893036,2.54917693138123,False,0
638647594992238415,21.0557956695557,22.4006690979004,-2.98703718185425,0.02112379,0.02240067,-0.002995709,0.126649260520935,0.889906048774719,0.669500589370728,0.391289412975311,0.788324534893036,2.5453417301178,False,0
638647594992578370,20.9514846801758,22.0587043762207,-2.71924519538879,0.02101965,0.02212678,-0.002727422,0.125826865434647,0.88664186000824,0.668685615062714,0.390011072158813,0.789602935314178,2.54406332969666,False,0
638647594992908418,20.8359889984131,21.6484375,-2.53714656829834,0.02090425,0.02171658,-0.00254511,0.125004455447197,0.883377611637115,0.667055666446686,0.392567783594131,0.789602935314178,2.54278492927551,False,0
638647594993238342,20.8615894317627,21.0662231445313,-2.33341026306152,0.02085637,0.02110093,-0.002374988,0.125004455447197,0.878889322280884,0.664610743522644,0.393846154212952,0.789602935314178,2.54150676727295,False,0
638647594993568393,20.8707332611084,20.3141632080078,-2.26064229011536,0.02087102,0.02045068,-0.002258352,0.125004455447197,0.873993039131165,0.660535871982574,0.393846154212952,0.790881276130676,2.54022836685181,False,0
638647594993908371,21.0106906890869,19.5282459259033,-2.25119614601135,0.02100566,0.01963161,-0.002290968,0.125826865434647,0.869096696376801,0.65605354309082,0.391289412975311,0.792159676551819,2.54022836685181,False,0
638647594994228320,21.1611232757568,18.8079490661621,-2.15984296798706,0.02116157,0.01894458,-0.002156335,0.126649260520935,0.864200353622437,0.652386128902435,0.390011072158813,0.792159676551819,2.54022836685181,False,0
638647594994588246,21.1808013916016,18.324613571167,-2.00529050827026,0.02117559,0.01836008,-0.002046221,0.126649260520935,0.860528111457825,0.650348722934723,0.390011072158813,0.792159676551819,2.54022836685181,False,0
638647594994948235,21.0271873474121,18.0893459320068,-2.12079095840454,0.02102719,0.01808935,-0.002120791,0.125826865434647,0.859712064266205,0.648311257362366,0.388732701539993,0.793438017368317,2.53894996643066,False,0
638647594995509549,21.1318264007568,17.8403549194336,-1.84353053569794,0.02112665,0.01787598,-0.001884333,0.126238062977791,0.856855869293213,0.648311257362366,0.384897589683533,0.792159676551819,2.53894996643066,False,0
638647594995639458,21.1258087158203,17.6707077026367,-1.89093422889709,0.02112064,0.01770636,-0.001931708,0.126238062977791,0.856039822101593,0.647088825702667,0.383619219064713,0.793438017368317,2.53894996643066,False,0
